"+2726FU,-8384FU,+2625FU,-8485FU,+6978KI,-4132KI,+2524FU,-2324FU,+2824HI,-0023FU,+2428HI,-7172GI,+3938GI,-9394FU,+9796FU,-3334FU,+3827GI,-8586FU,+8786FU,-8286HI,+0087FU,-8684HI,+2736GI,-2233KA,+7776FU,-5142OU,+4958KI,-3122GI,+6766FU,-2324FU,+7968GI,-2223GI,+6877GI,-7374FU,+5756FU,-6364FU,+5867KI,-8173KE,+8879KA,-6162KI,+7946KA,-7263GI,+5969OU,-1314FU,+1716FU,-8481HI,+6979OU,-4231OU,+5655FU,-5354FU,+0025FU,-2425FU,+5554FU,-6354GI,+2917KE,-6465FU,+1615FU,-6566FU,+7766GI,-5465GI,+1725KE,-3324KA,+6665GI,-0066FU,+6768KI,-0027FU,+2858HI,-7365KE,+5855HI,-0064GI,+5556HI,-2446KA,+4746FU,-0038KA,+5654HI,-6453GI,+5455HI,-0054FU,+5559HI,-2728TO,+0063GI,-2819TO,+6362GI,-5362GI,+0022FU,-3122OU,+0024FU,-2324GI,+0023FU,-2223OU,+0045KI,-0056GI,+0027KA,-3829UM,+4534KI,-2334OU,+3645GI,-3425OU,+4556GI,-0044KE,+2754KA,-8151HI,+5665GI,-0036FU,+0027GI,-0026FU,+5955HI,-0035KY,+0017KE,-2515OU,+5443UM,-3243KI,+5551RY,-2627TO,+5121RY,-4333KI"
"+2726FU,-8384FU,+2625FU,-8485FU,+7776FU,-4132KI,+8877KA,-3334FU,+7968GI,-2277UM,+6877GI,-3122GI,+3948GI,-2233GI,+3736FU,-7162GI,+4837GI,-7374FU,+6978KI,-6273GI,+3746GI,-7364GI,+1716FU,-9394FU,+1615FU,-9495FU,+6766FU,-4344FU,+3635FU,-3435FU,+4635GI,-0045KA,+6665FU,-6465GI,+0034FU,-3342GI,+4746FU,-4578UM,+2878HI,-6364FU,+7828HI,-8586FU,+8786FU,-7475FU,+2524FU,-2324FU,+3524GI,-7576FU,+7788GI,-6566GI,+4958KI,-0022FU,+3433TO,-4233GI,+2433NG,-2133KE,+0034FU,-0037GI,+2937KE,-0036FU,+3433TO,-3637TO,+0042GI"
"+7776FU,-3334FU,+2726FU,-8242HI,+5968OU,-2288UM,+7988GI,-5162OU,+6878OU,-6272OU,+9796FU,-9394FU,+3948GI,-3122GI,+8786FU,-7282OU,+8887GI,-7172GI,+7888OU,-3435FU,+6978KI,-4232HI,+8977KE,-3234HI,+4746FU,-4132KI,+4847GI,-2233GI,+1716FU,-1314FU,+8685FU,-3344GI,+2625FU,-4455GI,+5756FU,-5564GI,+2826HI,-2133KE,+6766FU,-7374FU,+4958KI,-5354FU,+4645FU,-3345KE,+0046KA,-3233KI,+1615FU,-3344KI,+1514FU,-5455FU,+6665FU,-6473GI,+5655FU,-3536FU,+3736FU,-1114KY,+0015FU,-0056FU,+4756GI,-0057FU,+5859KI,-0038KA,+0047FU,-5758TO,+5958KI,-3849UM,+5867KI,-4959UM,+2616HI,-1415KY,+1615HI,-5915UM,+1915KY,-3436HI,+7675FU,-3639RY,+0079KY,-7475FU,+5554FU,-0055FU,+5453TO,-3929RY,+6564FU,-4557NK,+6757KI,-0076KE,+8897OU,-7668NK,+7868KI,-2979RY,+0088KA,-7968RY,+5767KI,-6848RY,+6463TO,-0086KY,+6373TO,-7273GI,+8786GI,-0089HI,+0068FU,-4859RY,+7765KE,-8999RY,+0098GI,-7374GI,+0066KE,-9988RY,+9788OU,-0079KA,+8887OU,-0088KI,+8777OU,-0076KY,+6776KI,-7576FU,+7776OU,-5956RY"
"+2726FU,-8384FU,+2625FU,-8485FU,+7776FU,-4132KI,+8877KA,-3334FU,+7968GI,-2277UM,+6877GI,-3122GI,+3948GI,-7162GI,+6978KI,-2233GI,+4746FU,-6364FU,+3736FU,-7374FU,+2937KE,-5142OU,+4847GI,-8173KE,+5968OU,-6263GI,+2829HI,-8281HI,+4948KI,-6162KI,+9796FU,-9394FU,+1716FU,-1314FU,+6766FU,-6354GI,+4756GI,-4252OU,+6879OU,-5242OU,+3745KE,-3322GI,+1615FU,-1415FU,+7675FU,-7475FU,+4553NK,-4253OU,+0074FU,-4344FU,+0026KA,-2133KE,+7473TO,-6273KI,+0045KE,-5343OU,+4533NK,-2233GI,+4645FU,-4352OU,+4544FU,-0053FU,+2637KA,-0074KE,+5655GI,-5455GI,+3755KA,-0054GI,+0065KE,-5455GI,+6573NK,-8586FU,+8786FU,-7576FU,+7776GI,-7466KE,+7877KI,-0087FU,+7372NK,-8121HI,+0043KI,-3243KI,+0032GI,-4344KI,+3221GI,-0088KA,+7968OU,-0056KE,+5756FU,-0079KA,+2979HI,-8879UM,+6879OU,-0078KI"
"+2726FU,-3334FU,+7776FU,-8384FU,+2625FU,-8485FU,+6978KI,-4132KI,+2524FU,-2324FU,+2824HI,-8586FU,+8786FU,-8286HI,+2434HI,-2233KA,+5958OU,-8682HI,+3736FU,-3388UM,+7988GI,-3233KI,+0083FU,-8222HI,+0023FU,-2252HI,+3435HI,-0034FU,+3585HI,-6172KI,+2937KE,-3323KI,+3745KE,-3142GI,+0024FU,-2324KI,+0022KA,-0044KA,+2244UM,-4344FU,+0022KA,-4445FU,+2211UM,-2133KE,+0044KY"
"+7776FU,-3334FU,+1716FU,-1314FU,+2868HI,-3435FU,+9796FU,-8232HI,+8822UM,-3122GI,+4938KI,-6172KI,+6888HI,-3536FU,+3928GI,-3637TO,+2837GI,-7162GI,+5948OU,-2233GI,+7968GI,-3344GI,+6877GI,-0036FU,+3728GI,-7374FU,+8786FU,-6364FU,+8685FU,-6263GI,+8584FU,-8384FU,+8884HI,-0083FU,+8488HI,-8173KE,+6958KI,-5354FU,+7768GI,-6465FU,+9695FU,-4152KI,+8886HI,-0055KA,+8977KE,-4445GI,+4839OU,-1415FU,+1615FU,-1115KY,+0017FU,-3637TO,+2837GI,-4536GI,+3736GI,-3236HI,+0037FU,-3632HI,+5848KI,-0036FU,+0026KA,-3212HI,+7675FU,-6566FU,+6766FU,-0025GI,+2635KA,-3637TO,+4837KI,-2133KE,+3546KA,-3345KE,+4655KA,-5455FU,+0033KA,-0042KA,+3355UM,-4537NK,+5537UM,-4275KA,+8676HI,-0036KI,+3748UM,-0037FU,+2937KE,-2534GI,+0029KE,-3635KI,+0036FU,-3536KI,+6859GI,-5161OU,+7765KE,-0056FU,+6573NK,-7273KI,+0065KE,-7564KA,+6573NK,-6473KA,+0075FU,-7475FU,+7686HI,-0084KE,+0074FU,-6374GI,+6665FU,-3637KI,+4837UM,-7337UM,+2937KE,-0077KA,+8656HI,-0055FU,+0033KA,-7759UM,+0073FU"
"+2726FU,-8384FU,+2625FU,-8485FU,+7776FU,-4132KI,+8877KA,-3334FU,+7968GI,-2277UM,+6877GI,-3122GI,+3948GI,-7162GI,+3736FU,-2233GI,+4837GI,-6364FU,+3746GI,-6263GI,+5968OU,-6354GI,+6878OU,-4344FU,+3635FU,-4445FU,+3534FU,-3334GI,+4637GI,-0033KA,+2838HI,-7374FU,+3726GI,-3443GI,+2635GI,-7475FU,+7675FU,-3355KA,+0028KA,-5577UM,+7877OU,-0027GI,+2864KA,-8262HI,+6491UM,-2738GI,+4938KI,-0049HI,+0058KA,-4929RY,+0039FU,-4546FU,+6766FU,-2919RY,+9181UM,-0033KY,+0044GI,-3335KY,+4453NG,-3538NY,+5885KA,-0052GI,+5362NG,-6162KI,+0044KE,-4344GI,+8154UM,-0043GI,+5443UM,-3243KI,+0032GI,-0041KI,+0022HI,-4132KI,+2232RY,-0041GI,+3221RY,-0073KE,+8552UM,-6252KI,+0032GI,-4342KI,+0054KE,-4232KI,+0072GI,-7365KE,+6665FU,-0055KA,+0066KE,-0076GI,+7776OU,-0094KA,+0085KY,-9472KA,+0083GI,-7261KA,+0062KI,-5262KI,+2132RY"
"+7776FU,-3334FU,+9796FU,-9394FU,+6766FU,-8232HI,+7978GI,-5162OU,+7867GI,-7172GI,+8877KA,-6271OU,+8786FU,-3435FU,+2888HI,-3536FU,+3736FU,-3236HI,+8685FU,-3634HI,+3928GI,-3142GI,+6958KI,-4152KI,+4746FU,-4344FU,+5847KI,-4243GI,+2837GI,-4354GI,+6756GI,-6364FU,+5948OU,-4445FU,+4645FU,-6465FU,+3746GI,-2266KA,+0036FU,-1314FU,+7675FU,-1415FU,+8584FU,-8384FU,+8884HI,-0083FU,+8488HI,-2133KE,+4938KI,-3414HI,+2937KE,-6677UM,+8977KE,-6566FU,+7574FU,-7374FU,+9695FU,-6667TO,+5667GI,-3345KE,+3745KE,-0044FU,+0082FU,-8173KE,+8281TO,-7181OU,+9594FU,-4445FU,+9493TO,-8171OU,+4637GI"
"+2726FU,-8384FU,+7776FU,-8485FU,+2625FU,-4132KI,+8877KA,-3334FU,+7968GI,-2277UM,+6877GI,-3122GI,+3948GI,-7162GI,+3736FU,-2233GI,+4837GI,-6364FU,+3746GI,-6263GI,+5968OU,-6354GI,+6879OU,-4344FU,+3635FU,-5443GI,+3534FU,-4334GI,+4655GI,-8262HI,+0018KA,-0072KA,+1872UM,-6172KI,+4958KI,-5142OU,+6978KI,-7374FU,+0018KA,-0063KA,+0036FU,-7273KI,+5546GI,-6282HI,+6766FU,-1314FU,+7988OU,-4231OU,+1716FU,-3122OU,+9796FU,-9394FU,+5867KI,-3443GI,+5756FU,-9495FU,+9695FU,-0096FU,+4635GI,-7384KI,+6665FU,-6465FU,+2524FU,-2324FU,+3524GI,-3324GI,+2824HI,-0023FU,+2428HI,-0064GI,+3635FU,-0036FU,+0034GI,-4334GI,+3534FU,-8495KI,+8879OU,-7475FU,+0035GI,-7576FU,+7776GI,-8586FU,+0024FU,-8687TO,+7687GI,-0088FU,+7888KI,-2324FU,+0023FU,-3223KI,+0025FU,-2313KI,+2524FU,-0027FU,+2827HI,-6566FU,+6766KI,-0057GI,+2423TO,-1323KI,+6667KI,-5758NG,+0024FU,-2313KI,+2728HI,-0066FU,+6766KI,-5857NG,+3546GI,-5747NG,+4655GI,-6455GI,+6655KI,-0066FU,+0068FU,-6667TO,+6867FU,-0066FU,+6766FU,-0067GI,+8877KI,-0027FU,+1827KA,-0086FU,+8776GI,-6776NG,+7776KI,-8687TO,+0033GI,-2133KE,+5544KI,-0078GI,+7968OU,-8777TO"
"+7776FU,-8384FU,+2878HI,-8485FU,+8877KA,-3334FU,+6766FU,-7162GI,+7968GI,-5142OU,+5948OU,-1314FU,+1716FU,-6152KI,+3938GI,-4232OU,+4839OU,-2233KA,+6867GI,-3222OU,+7675FU,-3132GI,+7759KA,-6364FU,+7876HI,-6263GI,+8977KE,-8272HI,+8786FU,-7374FU,+8685FU,-7475FU,+7686HI,-6374GI,+8584FU,-0085FU,+8483TO,-7483GI,+8685HI,-0084FU,+8586HI,-7282HI,+3736FU,-8374GI,+5937KA,-5263KI,+8689HI,-8485FU,+2726FU,-2324FU,+3928OU,-8173KE,+0087FU,-3223GI,+3827GI,-4132KI,+4938KI,-5354FU,+5756FU,-4344FU,+6958KI,-8281HI,+1918KY,-6353KI,+2819OU,-4445FU,+3828KI,-9394FU,+9796FU,-7463GI,+0078FU,-6352GI,+5848KI,-3344KA,+4838KI,-2133KE,+8959HI,-8586FU,+5655FU,-5243GI,+6756GI,-8687TO,+5554FU,-5354KI,+5655GI,-5455KI,+3755KA,-8151HI,+0056FU,-5155HI,+5655FU,-2425FU,+5554FU,-0052FU,+0041HI,-2526FU,+0021KI,-2213OU,+2726GI,-4426KA,+2937KE,-8777TO,+2111KI,-0025KE,+1615FU,-0017GI,+1514FU,-1324OU,+1817KY,-2517NK,+0027KY,-0016KY,+2726KY,-2415OU,+0018GI,-1718NK,+2818KI,-0017FU"
